order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,coupon_code
L0000318,O000178,C00916,P0090,1,375.83,2026-03-10 06:11:52,cancelled,
L0000319,O000179,C00587,P0156,1,104.41,2026-03-19 14:57:21,completed,
L0000320,O000179,C00587,P0118,2,85.18,2026-03-19 14:57:21,completed,FESTIVE20
L0000321,O000180,C00746,P0087,1,84.18,2026-03-03 19:42:39,completed,FESTIVE20
L0000322,O000180,C00746,P0166,1,87.18,2026-03-03 19:42:39,completed,
L0000323,O000180,C00746,P0147,1,158.96,2026-03-03 19:42:39,completed,
L0000324,O000181,C00127,P0146,1,19.04,2026-06-18 02:12:39,returned,FESTIVE20
L0000325,O000182,C00020,P0181,2,37.31,2026-01-22 17:11:01,completed,FESTIVE20
L0000326,O000183,C00547,P0112,1,291.53,2026-05-11 12:37:02,completed,
L0000327,O000184,C00325,P0066,2,27.87,2026-04-09 02:07:06,returned,
L0000328,O000185,C00418,P0100,1,93.91,2026-06-06 01:39:20,COMPLETED,
L0000329,O000186,C00332,P0127,1,230.01,2026-03-13 03:03:12,completed,WELCOME15
L0000330,O000186,C00332,P0069,1,279.16,2026-03-13 03:03:12,completed,FESTIVE20
L0000331,O000187,C00068,P0173,1,165.87,2026-04-01 13:40:14,completed,
L0000332,O000187,C00068,P0105,1,242.65,2026-04-01 13:40:14,completed,
L0000333,O000187,C00068,P0037,1,50.23,2026-04-01 13:40:14,completed,
L0000334,O000187,C00068,P0138,3,393.73,2026-04-01 13:40:14,completed,FESTIVE20
L0000335,O000188,C00833,P0124,1,28.31,2026-04-27 19:18:41,COMPLETED,
L0000336,O000188,C00833,P0098,-1,148.36,2026-04-27 19:18:41,COMPLETED,
L0000337,O000188,C00833,P0131,1,63.04,2026-04-27 19:18:41,COMPLETED,
L0000338,O000189,C00577,P0072,2,27.53,2026-01-10 02:25:44,completed,
L0000339,O000189,C00577,P0082,2,210.85,2026-01-10 02:25:44,completed,SAVE10
L0000340,O000190,C00771,P0154,1,229.35,2026-06-15 08:15:42,completed,
L0000341,O000191,C00003,P0179,2,117.15,2026-05-16 00:57:00,cancelled,WELCOME15
L0000342,O000191,C00003,P0167,1,42.41,2026-05-16 00:57:00,cancelled,
L0000343,O000192,C00836,P0046,2,76.23,2026-06-15 21:07:22,completed,
L0000344,O000193,C00380,P0182,1,160.32,2026-02-15 00:14:47,completed,
L0000345,O000193,C00380,P0161,1,340.84,2026-02-15 00:14:47,completed,
L0000346,O000194,C00506,P0051,-1,83.38,2026-03-02 08:31:57,cancelled,WELCOME15
L0000347,O000195,C00285,P0175,1,210.57,2026-05-17 15:10:35,completed,
L0000348,O000195,C00285,P0033,2,204.87,2026-05-17 15:10:35,completed,
L0000349,O000196,C00584,P0178,1,114.01,2026-02-17 23:50:17,completed,
L0000350,O000197,C00905,P0111,2,266.81,2026-04-01 13:41:43,CANCELLED,WELCOME15
L0000351,O000197,C00905,P0175,1,210.57,2026-04-01 13:41:43,CANCELLED,FESTIVE20
L0000352,O000197,C00905,P0195,1,49.1,2026-04-01 13:41:43,CANCELLED,
L0000353,O000198,C00941,P0147,2,158.96,2026-04-18 14:20:00,completed,
L0000354,O000199,C00434,P0008,1,40.16,2026-01-08 06:10:21,COMPLETED,
L0000355,O000199,C00434,P0161,3,340.84,2026-01-08 06:10:21,COMPLETED,
L0000356,O000200,C00485,P0154,1,229.35,2026-02-11 01:52:21,returned,
L0000357,O000200,C00485,P0149,1,195.12,2026-02-11 01:52:21,returned,
L0000358,O000200,C00485,P0097,1,294.38,2026-02-11 01:52:21,returned,
L0000359,O000200,C00485,P0016,3,30.29,2026-02-11 01:52:21,returned,FESTIVE20
L0000360,O000201,C00626,P0098,1,148.36,2026-06-14 02:06:43,completed,WELCOME15
L0000361,O000202,C00614,P0159,1,319.64,2026-06-20 00:29:24,completed,
L0000362,O000202,C00614,P0085,1,306.87,2026-06-20 00:29:24,completed,
L0000363,O000202,C00614,P0153,2,24.62,2026-06-20 00:29:24,completed,
L0000364,O000203,C00130,P0063,1,187.56,2026-06-17 08:22:26,completed,
L0000365,O000204,C00320,P0038,1,94.69,2026-05-14 16:41:48,completed,
L0000366,O000204,C00320,P0075,1,154.23,2026-05-14 16:41:48,completed,
L0000367,O000204,C00320,P0169,1,60.52,2026-05-14 16:41:48,completed,
L0000368,O000205,C00839,P0052,2,292.57,2026-05-28 01:27:22,completed,SAVE10
L0000369,O000205,C00839,P0122,1,57.05,2026-05-28 01:27:22,completed,FESTIVE20
L0000370,O000206,C00340,P0011,1,64.02,2026-05-19 10:39:19,completed,
L0000371,O000207,C00710,P0085,2,306.87,2026-02-15 19:13:15,completed,WELCOME15
L0000372,O000207,C00710,P0048,2,146.3,2026-02-15 19:13:15,completed,
L0000373,O000207,C00710,P0019,1,244.98,2026-02-15 19:13:15,completed,
L0000374,O000207,C00710,P0113,1,319.88,2026-02-15 19:13:15,completed,SAVE10
L0000375,O000208,C00031,P0142,1,33.62,2026-02-07 09:11:14,completed,
L0000376,O000209,C00864,P0029,1,266.76,2026-03-04 00:53:43,completed,
L0000377,O000209,C00864,P0062,1,65.53,2026-03-04 00:53:43,completed,SAVE10
L0000378,O000210,C00964,P0034,2,277.67,2026-05-26 19:56:27,CANCELLED,
L0000379,O000211,C00712,P0151,1,100.51,2026-03-11 19:27:40,completed,
L0000380,O000211,C00712,P0084,1,340.02,2026-03-11 19:27:40,completed,
L0000381,O000212,C00872,P0158,1,317.86,2026-05-19 15:13:46,completed,WELCOME15
L0000382,O000212,C00872,P0166,2,87.18,2026-05-19 15:13:46,completed,SAVE10
L0000383,O000213,C00476,P0122,1,57.05,2026-02-11 22:23:33,cancelled,WELCOME15
L0000384,O000213,C00476,P0150,1,228.65,2026-02-11 22:23:33,cancelled,
L0000385,O000213,C00476,P0052,1,292.57,2026-02-11 22:23:33,cancelled,
L0000386,O000213,C00476,P0079,1,218.8,2026-02-11 22:23:33,cancelled,WELCOME15
L0000387,O000214,C00958,P0059,1,138.44,2026-03-09 17:05:08,completed,FESTIVE20
L0000388,O000215,C00345,P0098,1,148.36,2026-04-15 14:27:26,completed,FESTIVE20
L0000389,O000216,C00661,P0071,3,248.02,2026-01-12 02:18:53,returned,
L0000390,O000216,C00661,P0093,1,150.84,2026-01-12 02:18:53,returned,
L0000391,O000217,C00692,P0155,-1,209.56,2026-03-09 09:47:52,cancelled,
L0000391,O000217,C00692,P0155,-1,209.56,2026-03-09 09:47:52,cancelled,
L0000392,O000218,C00307,P0004,1,89.69,2026-03-27 11:50:25,completed,
L0000393,O000218,C00307,P0059,1,138.44,2026-03-27 11:50:25,completed,
L0000394,O000219,C00529,P0022,1,95.39,2026-05-26 17:48:29,cancelled,
L0000395,O000220,C00965,P0033,1,204.87,2026-06-14 06:28:28,RETURNED,
L0000396,O000221,C00675,P0177,1,322.68,2026-03-11 07:26:27,cancelled,SAVE10
L0000397,O000221,C00675,P0146,2,19.04,2026-03-11 07:26:27,cancelled,
L0000398,O000222,C00976,P0098,1,148.36,2026-03-19 20:51:38,returned,WELCOME15
L0000399,O000223,C00396,P0044,1,347.14,2026-02-16 03:21:36,completed,
L0000400,O000224,C00706,P0053,1,222.95,2026-05-16 00:11:12,completed,
L0000401,O000225,C00378,P0034,1,277.67,2026-05-01 05:20:55,completed,FESTIVE20
L0000402,O000225,C00378,P0100,3,93.91,2026-05-01 05:20:55,completed,
L0000403,O000225,C00378,P0053,1,222.95,2026-05-01 05:20:55,completed,FESTIVE20
L0000404,O000225,C00378,P0148,3,153.07,2026-05-01 05:20:55,completed,
L0000405,O000226,C00702,P0064,1,356.58,2026-04-09 06:00:09,COMPLETED,FESTIVE20
L0000406,O000227,C00590,P0077,1,255.59,2026-01-24 02:18:41,completed,
L0000407,O000227,C00590,P0046,2,76.23,2026-01-24 02:18:41,completed,WELCOME15
L0000408,O000227,C00590,P0169,1,60.52,2026-01-24 02:18:41,completed,
L0000409,O000228,C00969,P0018,1,360.22,2026-01-08 05:17:56,cancelled,
L0000410,O000228,C00969,P0106,-1,139.53,2026-01-08 05:17:56,cancelled,
L0000411,O000229,C00079,P0119,1,41.62,2026-01-17 10:26:28,completed,FESTIVE20
L0000412,O000230,C00764,P0035,1,59.64,2026-04-28 06:25:02,completed,FESTIVE20
L0000413,O000230,C00764,P0018,1,360.22,2026-04-28 06:25:02,completed,
L0000414,O000231,C00449,P0046,1,76.23,2026-02-16 08:53:10,completed,WELCOME15
L0000415,O000231,C00449,P0172,2,290.28,2026-02-16 08:53:10,completed,
L0000416,O000232,C00367,P0013,2,63.73,2026-02-07 22:02:57,cancelled,
L0000417,O000233,C00316,P0096,3,267.14,2026-04-02 19:00:03,completed,
L0000418,O000233,C00316,P0108,1,30.53,2026-04-02 19:00:03,completed,
L0000419,O000233,C00316,P0050,1,96.53,2026-04-02 19:00:03,completed,
L0000420,O000234,C00904,P0084,1,340.02,2026-01-26 21:10:46,COMPLETED,
L0000421,O000235,C00957,P0004,1,89.69,2026-05-13 13:07:14,completed,SAVE10
L0000421,O000235,C00957,P0004,1,89.69,2026-05-13 13:07:14,completed,SAVE10
L0000422,O000236,C00218,P0018,2,360.22,2026-04-08 02:42:52,completed,WELCOME15
L0000423,O000237,C00614,P0154,1,229.35,2026-04-04 22:34:50,returned,WELCOME15
L0000424,O000237,C00614,P0178,1,114.01,2026-04-04 22:34:50,returned,
L0000425,O000237,C00614,P0177,1,322.68,2026-04-04 22:34:50,returned,FESTIVE20
L0000426,O000237,C00614,P0005,1,281.95,2026-04-04 22:34:50,returned,FESTIVE20
L0000427,O000238,C00656,P0032,1,196.06,2026-06-08 16:37:45,completed,WELCOME15
L0000428,O000238,C00656,P0159,1,319.64,2026-06-08 16:37:45,completed,
L0000429,O000239,C00304,P0114,2,58.18,2026-02-05 12:13:41,completed,SAVE10
L0000430,O000239,C00304,P0082,1,210.85,2026-02-05 12:13:41,completed,
L0000431,O000240,C00425,P0063,1,187.56,2026-06-27 09:48:01,completed,
L0000432,O000241,C00681,P0083,1,184.92,2026-02-26 21:44:46,completed,
L0000433,O000242,C00504,P0141,2,259.98,2026-01-07 01:40:09,completed,
L0000434,O000243,C00081,P0156,1,104.41,2026-04-24 14:19:10,cancelled,
L0000435,O000244,C00991,P0102,1,59.72,2026-06-07 08:55:50,completed,FESTIVE20
L0000436,O000244,C00991,P0130,1,191.99,2026-06-07 08:55:50,completed,WELCOME15
L0000437,O000244,C00991,P0124,1,28.31,2026-06-07 08:55:50,completed,WELCOME15
L0000438,O000244,C00991,P0022,2,95.39,2026-06-07 08:55:50,completed,
L0000439,O000245,C00157,P0144,1,17.81,2026-05-24 05:16:24,completed,
L0000440,O000246,C00733,P0186,1,384.65,2026-04-07 04:58:12,COMPLETED,WELCOME15
L0000441,O000247,C00963,P0105,2,242.65,2026-04-24 11:24:31,completed,
L0000442,O000247,C00963,P0145,1,33.41,2026-04-24 11:24:31,completed,WELCOME15
L0000443,O000248,C00790,P0167,1,42.41,2026-06-12 16:45:31,cancelled,WELCOME15
L0000444,O000248,C00790,P0063,1,187.56,2026-06-12 16:45:31,cancelled,SAVE10
L0000445,O000249,C00693,P0038,1,94.69,2026-01-23 21:41:09,completed,
L0000445,O000249,C00693,P0038,1,94.69,2026-01-23 21:41:09,completed,
L0000446,O000249,C00693,P0024,1,119.83,2026-01-23 21:41:09,completed,WELCOME15
L0000447,O000249,C00693,P0151,3,100.51,2026-01-23 21:41:09,completed,
L0000448,O000249,C00693,P0049,2,328.59,2026-01-23 21:41:09,completed,
L0000449,O000250,C00259,P0193,2,294.03,2026-06-10 16:34:42,completed,
L0000450,O000250,C00259,P0147,2,158.96,2026-06-10 16:34:42,completed,SAVE10
L0000451,O000251,C00276,P0126,1,107.67,2026-06-07 23:25:44,COMPLETED,
L0000452,O000252,C00428,P0181,1,37.31,2026-05-14 20:18:46,completed,FESTIVE20
L0000453,O000253,C00972,P0195,1,49.1,2026-01-15 18:52:13,completed,WELCOME15
L0000454,O000253,C00972,P0160,1,59.27,2026-01-15 18:52:13,completed,
L0000455,O000254,C00088,P0173,2,165.87,2026-04-04 08:04:21,completed,
L0000456,O000255,C00770,P0097,1,294.38,2026-01-22 18:50:02,completed,
L0000457,O000255,C00770,P0122,2,57.05,2026-01-22 18:50:02,completed,WELCOME15
L0000458,O000256,C00699,P0092,2,389.17,2026-03-11 07:23:42,completed,
L0000458,O000256,C00699,P0092,2,389.17,2026-03-11 07:23:42,completed,
L0000459,O000257,C00892,P0136,1,19.25,2026-06-13 23:53:56,COMPLETED,
L0000460,O000258,C00634,P0083,1,184.92,2026-06-22 15:32:26,cancelled,SAVE10
L0000461,O000258,C00634,P0189,1,48.25,2026-06-22 15:32:26,cancelled,FESTIVE20
L0000462,O000258,C00634,P0125,1,163.08,2026-06-22 15:32:26,cancelled,
L0000463,O000258,C00634,P0122,-1,57.05,2026-06-22 15:32:26,cancelled,
L0000464,O000259,C00301,P0184,1,233.55,2026-05-07 22:09:55,returned,
L0000465,O000259,C00301,P0023,1,383.08,2026-05-07 22:09:55,returned,FESTIVE20
L0000466,O000260,C00457,P0169,1,60.52,2026-01-16 21:34:15,completed,
L0000467,O000260,C00457,P0184,1,233.55,2026-01-16 21:34:15,completed,SAVE10
L0000468,O000261,C00785,P0171,1,326.12,2026-03-08 23:16:42,completed,FESTIVE20
L0000469,O000261,C00785,P0178,1,114.01,2026-03-08 23:16:42,completed,
L0000470,O000262,C00785,P0168,1,92.75,2026-05-03 20:21:24,cancelled,WELCOME15
L0000471,O000262,C00785,P0058,1,47.04,2026-05-03 20:21:24,cancelled,
L0000472,O000263,C00092,P0033,2,204.87,2026-03-24 18:59:12,cancelled,WELCOME15
L0000473,O000263,C00092,P0001,1,69.01,2026-03-24 18:59:12,cancelled,
L0000474,O000264,C00434,P0057,1,22.09,2026-03-25 11:51:43,completed,
L0000475,O000264,C00434,P0118,1,85.18,2026-03-25 11:51:43,completed,
L0000476,O000265,C00512,P0180,1,187.3,2026-06-15 04:38:18,completed,SAVE10
L0000477,O000265,C00512,P0177,1,322.68,2026-06-15 04:38:18,completed,FESTIVE20
L0000478,O000265,C00512,P0056,1,30.69,2026-06-15 04:38:18,completed,WELCOME15
L0000479,O000266,C00830,P0189,1,48.25,2026-03-05 22:13:54,cancelled,
L0000480,O000267,C00745,P0087,1,84.18,2026-04-10 21:58:54,completed,FESTIVE20
L0000481,O000268,C00776,P0180,2,187.3,2026-04-13 02:33:46,completed,WELCOME15
L0000482,O000268,C00776,P0083,2,184.92,2026-04-13 02:33:46,completed,
L0000483,O000268,C00776,P0182,1,160.32,2026-04-13 02:33:46,completed,
L0000484,O000269,C00453,P0189,1,48.25,2026-06-16 09:57:09,completed,SAVE10
L0000485,O000269,C00453,P0148,1,153.07,2026-06-16 09:57:09,completed,
L0000486,O000270,C00438,P0014,1,122.93,2026-06-27 05:59:03,completed,SAVE10
L0000487,O000271,C00994,P0078,1,264.4,2026-02-21 23:25:15,completed,
L0000488,O000272,C00385,P0071,1,248.02,2026-06-26 21:42:05,completed,FESTIVE20
L0000489,O000272,C00385,P0031,1,356.97,2026-06-26 21:42:05,completed,
L0000490,O000273,C00685,P0025,2,279.23,2026-05-08 00:37:36,returned,
L0000491,O000273,C00685,P0166,2,87.18,2026-05-08 00:37:36,returned,
L0000492,O000274,C00102,P0006,1,229.55,2026-03-03 22:58:55,returned,FESTIVE20
L0000493,O000274,C00102,P0150,1,228.65,2026-03-03 22:58:55,returned,
L0000494,O000275,C00213,P0081,1,163.83,2026-06-04 05:55:38,cancelled,
L0000495,O000275,C00213,P0168,1,92.75,2026-06-04 05:55:38,cancelled,
L0000496,O000276,C00036,P0169,1,60.52,2026-01-04 16:19:23,returned,
L0000497,O000276,C00036,P0133,3,352.92,2026-01-04 16:19:23,returned,
L0000498,O000276,C00036,P0114,1,58.18,2026-01-04 16:19:23,returned,FESTIVE20
L0000499,O000276,C00036,P0134,3,116.14,2026-01-04 16:19:23,returned,SAVE10
L0000500,O000277,C00523,P0077,2,255.59,2026-02-23 03:42:52,completed,
L0000501,O000278,C00617,P0141,1,259.98,2026-05-07 18:22:17,completed,WELCOME15
L0000502,O000279,C00168,P0053,1,222.95,2026-04-15 02:16:43,completed,
L0000503,O000280,C00714,P0042,1,91.44,2026-06-07 22:23:36,cancelled,
L0000504,O000281,C00807,P0176,1,152.07,2026-04-13 00:38:15,completed,
L0000505,O000282,C00092,P0057,1,22.09,2026-03-11 08:09:55,completed,
L0000506,O000283,C00127,P0136,1,19.25,2026-02-17 23:56:19,returned,
L0000507,O000284,C00623,P0174,3,41.31,2026-01-02 05:20:48,completed,WELCOME15
L0000508,O000284,C00623,P0033,1,204.87,2026-01-02 05:20:48,completed,
L0000509,O000285,C00147,P0064,1,356.58,2026-04-19 23:17:03,cancelled,WELCOME15
L0000510,O000286,C00188,P0184,2,233.55,2026-04-12 14:32:18,completed,
L0000511,O000287,C00879,P0062,3,65.53,2026-01-10 13:49:20,completed,
L0000512,O000288,C00087,P0131,3,63.04,2026-06-10 17:59:31,completed,
L0000513,O000289,C00528,P0191,1,82.79,2026-06-22 17:44:07,COMPLETED,WELCOME15
L0000514,O000290,C00768,P0115,3,185.96,2026-03-08 23:42:58,returned,
L0000515,O000291,C00376,P0029,1,266.76,2026-02-17 11:03:27,completed,
L0000516,O000292,C00872,P0146,1,19.04,2026-01-10 09:30:18,completed,
L0000517,O000292,C00872,P0165,1,63.33,2026-01-10 09:30:18,completed,
L0000518,O000293,C00914,P0091,1,107.19,2026-05-28 15:03:22,completed,SAVE10
L0000519,O000294,C00191,P0040,1,121.0,2026-04-12 00:06:27,completed,FESTIVE20
L0000519,O000294,C00191,P0040,1,121.0,2026-04-12 00:06:27,completed,FESTIVE20
L0000520,O000295,C00788,P0047,1,126.91,2026-06-09 07:30:25,completed,
L0000521,O000296,C00450,P0182,1,160.32,2026-06-27 14:10:08,completed,
L0000522,O000297,C00137,P0123,3,106.28,2026-04-14 23:21:57,completed,
L0000523,O000298,C00501,P0103,1,29.93,2026-05-16 21:45:08,completed,WELCOME15
L0000524,O000298,C00501,P0028,2,225.44,2026-05-16 21:45:08,completed,
L0000525,O000299,C00513,P0153,2,24.62,2026-01-25 21:15:03,cancelled,WELCOME15
L0000526,O000300,C00289,P0072,2,27.53,2026-04-03 13:15:39,completed,
L0000527,O000301,C00254,P0187,1,358.29,2026-06-27 13:12:30,cancelled,
L0000528,O000302,C00876,P0050,3,96.53,2026-05-21 20:09:14,completed,WELCOME15
L0000529,O000303,C00205,P0060,1,172.56,2026-01-28 01:24:26,returned,WELCOME15
L0000530,O000303,C00205,P0131,1,63.04,2026-01-28 01:24:26,returned,
L0000531,O000304,C00276,P0011,1,64.02,2026-03-09 11:45:26,completed,SAVE10
L0000532,O000305,C00484,P0078,1,264.4,2026-03-20 03:27:11,completed,
L0000533,O000306,C00789,P0155,1,209.56,2026-02-11 11:47:51,completed,
L0000534,O000306,C00789,P0099,1,41.93,2026-02-11 11:47:51,completed,
L0000535,O000307,C00761,P0115,3,185.96,2026-05-04 01:37:58,cancelled,
L0000536,O000308,C00634,P0033,1,204.87,2026-03-10 23:30:48,completed,
L0000537,O000309,C00778,P0124,1,28.31,2026-05-12 11:28:40,cancelled,
L0000538,O000310,C00281,P0190,2,40.05,2026-06-05 09:02:36,completed,FESTIVE20
L0000539,O000310,C00281,P0132,3,269.89,2026-06-05 09:02:36,completed,
L0000540,O000311,C00522,P0147,1,158.96,2026-04-18 12:25:38,completed,
L0000541,O000312,C00810,P0076,2,196.15,2026-05-15 16:45:46,returned,
L0000542,O000312,C00810,P0012,1,35.42,2026-05-15 16:45:46,returned,
L0000543,O000312,C00810,P0038,3,94.69,2026-05-15 16:45:46,returned,
L0000544,O000313,C00277,P0162,1,183.7,2026-01-21 07:52:13,returned,SAVE10
L0000545,O000313,C00277,P0181,2,37.31,2026-01-21 07:52:13,returned,
L0000546,O000314,C00419,P0072,1,27.53,2026-05-10 10:03:40,completed,
L0000547,O000315,C00889,P0161,1,340.84,2026-05-04 23:47:44,completed,
L0000548,O000316,C00226,P0186,1,384.65,2026-03-09 06:37:40,completed,
L0000549,O000317,C00096,P0187,1,358.29,2026-04-06 14:11:52,completed,
L0000550,O000318,C00167,P0063,1,187.56,2026-02-27 12:43:38,COMPLETED,WELCOME15
L0000551,O000319,C00540,P0004,2,89.69,2026-02-24 00:38:06,completed,
L0000552,O000320,C00789,P0028,1,225.44,2026-01-09 04:40:38,completed,SAVE10
L0000553,O000321,C00088,P0123,1,106.28,2026-02-05 15:48:36,completed,
L0000554,O000322,C00274,P0131,2,63.04,2026-06-18 03:01:52,completed,WELCOME15
L0000555,O000323,C00935,P0176,1,152.07,2026-02-01 07:27:24,completed,
L0000556,O000324,C00113,P0022,2,95.39,2026-02-04 09:22:04,returned,
L0000557,O000325,C00544,P0160,2,59.27,2026-03-20 05:43:27,completed,SAVE10
L0000558,O000325,C00544,P0070,3,192.4,2026-03-20 05:43:27,completed,SAVE10
L0000559,O000326,C00831,P0038,1,94.69,2026-06-26 02:50:00,completed,FESTIVE20
L0000560,O000327,C00116,P0197,1,192.41,2026-05-14 23:17:09,completed,SAVE10
L0000561,O000328,C00493,P0063,1,187.56,2026-06-14 19:50:40,completed,FESTIVE20
L0000562,O000328,C00493,P0127,1,230.01,2026-06-14 19:50:40,completed,
L0000563,O000328,C00493,P0149,2,195.12,2026-06-14 19:50:40,completed,
L0000564,O000328,C00493,P0061,1,211.03,2026-06-14 19:50:40,completed,
L0000565,O000329,C00018,P0036,1,285.22,2026-03-18 15:08:58,COMPLETED,
L0000566,O000330,C00565,P0179,2,117.15,2026-04-08 06:52:14,completed,WELCOME15
L0000567,O000331,C00713,P0153,2,24.62,2026-04-12 01:44:06,cancelled,
L0000568,O000332,C00145,P0191,1,82.79,2026-01-08 02:00:36,completed,
L0000569,O000333,C00740,P0165,1,63.33,2026-03-15 20:44:00,completed,
L0000570,O000334,C00012,P0147,1,158.96,2026-04-27 13:43:56,completed,
L0000571,O000334,C00012,P0041,1,49.51,2026-04-27 13:43:56,completed,
L0000572,O000334,C00012,P0033,2,204.87,2026-04-27 13:43:56,completed,WELCOME15
L0000573,O000335,C00225,P0081,1,163.83,2026-04-06 23:35:38,completed,WELCOME15
L0000574,O000336,C00169,P0093,1,150.84,2026-01-26 11:41:27,completed,SAVE10
L0000575,O000337,C00289,P0049,1,328.59,2026-02-18 03:04:13,RETURNED,
L0000576,O000337,C00289,P0022,3,95.39,2026-02-18 03:04:13,RETURNED,
L0000577,O000337,C00289,P0124,1,28.31,2026-02-18 03:04:13,RETURNED,SAVE10
L0000578,O000338,C00317,P0092,3,389.17,2026-01-12 09:25:32,completed,
L0000579,O000339,C00919,P0123,1,106.28,2026-06-17 03:32:51,COMPLETED,
L0000580,O000339,C00919,P0039,1,337.77,2026-06-17 03:32:51,COMPLETED,
L0000581,O000340,C00096,P0129,1,208.4,2026-06-08 06:51:43,cancelled,SAVE10
L0000582,O000340,C00096,P0034,1,277.67,2026-06-08 06:51:43,cancelled,SAVE10
L0000583,O000341,C00963,P0156,1,104.41,2026-04-02 22:49:43,completed,
L0000584,O000341,C00963,P0128,1,167.67,2026-04-02 22:49:43,completed,
L0000585,O000341,C00963,P0080,1,117.36,2026-04-02 22:49:43,completed,
L0000586,O000341,C00963,P0117,1,82.98,2026-04-02 22:49:43,completed,
L0000587,O000342,C00287,P0122,3,57.05,2026-05-12 11:05:04,completed,FESTIVE20
L0000588,O000343,C00144,P0175,1,210.57,2026-01-19 15:02:23,completed,SAVE10
L0000589,O000343,C00144,P0160,3,59.27,2026-01-19 15:02:23,completed,SAVE10
L0000590,O000343,C00144,P0106,1,139.53,2026-01-19 15:02:23,completed,
L0000591,O000344,C00699,P0040,2,121.0,2026-01-20 20:03:47,completed,
L0000592,O000344,C00699,P0146,1,19.04,2026-01-20 20:03:47,completed,
L0000593,O000345,C00896,P0120,1,398.32,2026-04-22 02:22:29,completed,
L0000594,O000345,C00896,P0102,2,59.72,2026-04-22 02:22:29,completed,
L0000595,O000345,C00896,P0017,1,53.8,2026-04-22 02:22:29,completed,FESTIVE20
L0000596,O000346,C00760,P0164,1,354.25,2026-04-04 08:29:02,returned,
L0000597,O000347,C00793,P0006,3,229.55,2026-04-02 11:50:27,completed,WELCOME15
L0000598,O000348,C00651,P0116,2,23.68,2026-02-03 04:04:17,completed,
L0000599,O000348,C00651,P0067,1,24.71,2026-02-03 04:04:17,completed,
L0000600,O000348,C00651,P0110,1,27.62,2026-02-03 04:04:17,completed,
L0000601,O000349,C00358,P0178,1,114.01,2026-04-16 15:34:44,completed,
L0000602,O000350,C00916,P0188,2,82.45,2026-05-07 02:46:42,returned,SAVE10
L0000602,O000350,C00916,P0188,2,82.45,2026-05-07 02:46:42,returned,SAVE10
L0000603,O000351,C00919,P0068,1,361.45,2026-04-05 15:55:20,completed,
L0000604,O000351,C00919,P0033,1,204.87,2026-04-05 15:55:20,completed,
L0000605,O000352,C00764,P0054,3,41.81,2026-02-14 22:34:49,completed,
L0000606,O000353,C00373,P0117,1,82.98,2026-01-10 09:32:52,completed,SAVE10
L0000607,O000353,C00373,P0139,1,40.11,2026-01-10 09:32:52,completed,SAVE10
L0000608,O000354,C00181,P0073,2,151.58,2026-04-14 11:11:35,returned,WELCOME15
